,,PDemand,QDemand
2021,7678,6.31,18.93
2021,7679,6.35,19.84
2021,7680,6.36,19.91
2021,7681,6.34,20.03
2021,7682,6.33,20.15
2021,7683,6.32,20.22
2021,7684,6.32,20.24
2021,7685,6.33,19.45
2021,7686,6.35,20.05
2021,7687,6.36,19.45
2021,7688,6.32,19.7
2021,7689,6.31,19.71
2021,7690,6.36,20.18
2021,7691,6.4,20.79
2021,7692,6.44,20.75
2021,7693,6.46,22.33
2021,7694,6.37,22.21
2021,7695,6.43,19.99
2021,7696,6.5,20.89
2021,7697,6.49,22.05
2021,7698,6.51,21.59
2021,7699,6.51,21.48
2021,7700,6.53,19.71
2021,7701,6.62,20.98
2021,7702,6.53,20.71
2021,7703,6.47,21.08
2021,7704,6.48,21.08
2021,7705,6.45,21.49
2021,7706,6.46,20.44
2021,7707,6.49,20.73
2021,7708,6.41,20.73
2021,7709,6.37,20.55
2021,7710,6.37,20.11
2021,7711,6.39,19.71
2021,7712,6.37,20.18
2021,7713,6.38,20.83
2021,7714,6.37,21.12
2021,7715,6.04,19.68
2021,7716,6.01,18.12
2021,7717,6.27,19.78
2021,7718,6.44,20.33
2021,7719,6.48,20.53
2021,7720,6.48,20.88
2021,7721,6.44,19.95
2021,7722,6.45,20.41
2021,7723,6.55,19.95
2021,7724,6.45,21.06
2021,7725,6.36,21.33
2021,7726,6.32,20.78
2021,7727,6.35,20.78
2021,7728,6.32,20.91
2021,7729,6.32,20.64
2021,7730,6.39,20.68
2021,7731,6.44,20.99
2021,7732,6.34,20.4
2021,7733,6.28,20.51
2021,7734,6.25,20.65
2021,7735,6.29,20.19
2021,7736,6.24,20.18
2021,7737,6.24,19.48
2021,7738,6.33,20.32
2021,7739,6.32,21.14
2021,7740,6.41,20.82
2021,7741,6.38,21.67
2021,7742,6.33,21.82
2021,7743,6.35,21.75
2021,7744,6.32,21.82
2021,7745,6.3,21.58
2021,7746,6.42,21.3
2021,7747,6.43,20.82
2021,7748,6.45,21.15
2021,7749,6.45,20.32
2021,7750,6.36,19.35
2021,7751,6.34,20.87
2021,7752,6.31,20.9
2021,7753,6.29,20.71
2021,7754,6.3,19.4
2021,7755,6.37,19.4
2021,7756,6.41,19.71
2021,7757,6.28,19.89
2021,7758,6.32,17.94
2021,7759,6.34,18.79
2021,7760,6.27,20.85
2021,7761,6.28,19.3
2021,7762,6.37,20.14
2021,7763,6.46,20.54
2021,7764,6.52,19.2
2021,7765,6.51,19.95
2021,7766,6.45,20.27
2021,7767,6.56,20.93
2021,7768,6.54,20.29
2021,7769,6.58,20.38
2021,7770,6.62,20.19
2021,7771,6.64,19.01
2021,7772,6.62,18.98
2021,7773,6.55,19.97
2021,7774,6.53,19.48
2021,7775,6.5,21.06
2021,7776,6.44,21.54
2021,7777,6.43,21.82
2021,7778,6.49,21.69
2021,7779,6.55,21.69
2021,7780,6.47,21.59
2021,7781,6.47,21.45
2021,7782,6.45,21.43
2021,7783,6.48,21.33
2021,7784,6.49,21.53
2021,7785,6.49,20.69
2021,7786,6.58,19.94
2021,7787,6.61,19.39
2021,7788,6.61,20.79
2021,7789,6.34,22.57
2021,7790,6.53,23.2
2021,7791,6.55,22.98
2021,7792,6.54,22.07
2021,7793,6.61,21.07
2021,7794,6.67,20.79
2021,7795,6.66,20.42
2021,7796,6.59,21.77
2021,7797,6.61,21.75
2021,7798,6.51,22.24
2021,7799,6.49,22.11
2021,7800,6.52,20.68
2021,7801,6.52,21.57
2021,7802,6.5,21.72
2021,7803,6.54,21.86
2021,7804,6.58,21.78
2021,7805,6.49,21.77
2021,7806,6.52,22.05
2021,7807,6.51,22.18
2021,7808,6.54,22.5
2021,7809,6.51,22.68
2021,7810,6.59,22.68
2021,7811,6.54,22.42
2021,7812,6.64,21.36
2021,7813,6.59,22.12
2021,7814,6.5,22.11
2021,7815,6.49,22.21
2021,7816,6.47,22.19
2021,7817,6.57,21.41
2021,7818,6.62,21.87
2021,7819,6.72,21.86
2021,7820,6.67,21.87
2021,7821,6.6,22.26
2021,7822,6.56,22.31
2021,7823,6.49,22.39
2021,7824,6.47,22.54
2021,7825,6.51,22.45
2021,7826,6.48,22.44
2021,7827,6.48,22.53
2021,7828,6.56,21.29
2021,7829,6.44,22.12
2021,7830,6.36,21.69
2021,7831,6.36,21.51
2021,7832,6.33,21.91
2021,7833,6.36,21.99
2021,7834,6.38,21.95
2021,7835,6.45,21.93
2021,7836,6.52,21.46
2021,7837,6.55,21.31
2021,7838,6.53,19.31
2021,7839,6.6,17.21
2021,7840,6.57,16.52
2021,7841,6.57,16.57
2021,7842,6.56,16.66
2021,7843,6.51,17.52
2021,7844,6.5,21.01
2021,7845,6.47,20.64
2021,7846,6.39,20.19
2021,7847,6.44,20.12
2021,7848,6.42,20.2
2021,7849,6.42,20.38
2021,7850,6.39,19.79
2021,7851,6.46,19.12
2021,7852,6.56,20.05
2021,7853,6.46,19.68
2021,7854,6.47,19.76
2021,7855,6.43,19.45
2021,7856,6.42,19.36
2021,7857,6.38,20.03
2021,7858,6.44,20.52
2021,7859,6.52,19.41
2021,7860,6.53,19.54
2021,7861,6.59,20.22
2021,7862,6.6,19.56
2021,7863,6.58,20.09
2021,7864,6.56,20.03
2021,7865,6.56,19.99
2021,7866,6.57,19.86
2021,7867,6.57,19.39
2021,7868,6.57,19.84
2021,7869,6.59,20.44
2021,7870,6.56,20.63
2021,7871,6.57,19.91
2021,7872,6.61,20.13
2021,7873,6.61,20.5
2021,7874,6.6,20.08
2021,7875,6.63,19.57
2021,7876,6.68,20.44
2021,7877,6.65,20.4
2021,7878,6.64,20.31
2021,7879,6.61,18.2
2021,7880,6.66,19.88
2021,7881,6.61,19.9
2021,7882,6.61,20.1
2021,7883,6.66,20
2021,7884,6.78,19.75
2021,7885,6.73,19.84
2021,7886,6.82,16.52
2021,7887,6.86,16.23
2021,7888,6.84,16.13
2021,7889,6.82,16.02
2021,7890,6.8,15.97
2021,7891,6.87,10.29
2021,7892,6.69,9.77
2021,7893,6.64,15.22
2021,7894,6.6,11.21
2021,7895,6.61,14.22
2021,7896,6.71,16.68
2021,7897,6.76,16.6
2021,7898,6.77,16.29
2021,7899,6.8,16.6
2021,7900,6.8,16.46
2021,7901,6.77,16.14
2021,7902,6.79,16.33
2021,7903,6.81,16.35
2021,7904,6.66,15.72
2021,7905,6.77,15.8
2021,7906,6.76,15.69
2021,7907,6.79,16.02
2021,7908,6.84,16.33
2021,7909,6.85,16.43
2021,7910,6.9,16.42
2021,7911,6.86,17.13
2021,7912,6.87,16.66
2021,7913,6.84,16.61
2021,7914,6.86,16.59
2021,7915,6.86,16.58
2021,7916,6.91,16.33
2021,7917,6.93,15.67
2021,7918,6.91,16.81
2021,7919,6.84,17.03
2021,7920,6.86,17
2021,7921,6.88,17.25
2021,7922,6.88,17.24
2021,7923,6.89,16.86
2021,7924,6.92,16.04
2021,7925,6.89,16.77
2021,7926,6.83,15.8
2021,7927,6.83,15.54
2021,7928,6.84,16.06
2021,7929,6.7,16.06
2021,7930,6.33,16.12
2021,7931,6.17,15.82
2021,7932,6.2,15.76
2021,7933,6.58,15.86
2021,7934,6.67,15.95
2021,7935,6.7,15.66
2021,7936,6.68,15.85
2021,7937,6.67,15.98
2021,7938,6.68,16.25
2021,7939,6.65,16.72
2021,7940,6.67,17.36
2021,7941,6.67,16.84
2021,7942,6.65,16.76
2021,7943,6.63,16.5
2021,7944,6.62,16.83
2021,7945,6.66,16.61
2021,7946,6.63,16.62
2021,7947,6.68,16.56
2021,7948,6.68,16.39
2021,7949,6.67,16.66
2021,7950,6.6,16.86
2021,7951,6.55,16.83
2021,7952,6.67,16.77
2021,7953,6.63,16.78
2021,7954,6.65,17.06
2021,7955,6.63,17
2021,7956,6.69,16.82
2021,7957,6.71,17.52
2021,7958,6.65,16.94
2021,7959,6.66,16.53
2021,7960,6.7,16.46
2021,7961,6.71,16.36
2021,7962,6.72,16.11
2021,7963,6.75,16.21
2021,7964,6.8,16.06
2021,7965,6.74,15.78
2021,7966,6.68,15.59
2021,7967,6.67,15.24
2021,7968,6.69,15.14
2021,7969,6.72,15.25
2021,7970,6.74,15.47
2021,7971,6.77,15.43
2021,7972,6.74,15.85
2021,7973,6.68,15.79
2021,7974,6.67,15.86
2021,7975,6.73,16.08
2021,7976,6.81,16.33
2021,7977,6.79,16.34
2021,7978,6.82,16.15
2021,7979,6.84,16.36
2021,7980,6.84,16.15
2021,7981,6.82,16.22
2021,7982,6.8,16.27
2021,7983,6.81,16.11
2021,7984,6.8,16.02
2021,7985,6.79,16.18
2021,7986,6.76,16.58
2021,7987,6.81,16.95
2021,7988,6.74,16.15
2021,7989,6.8,16.02
2021,7990,6.8,15.37
2021,7991,6.75,15.46
2021,7992,6.77,14.88
2021,7993,6.76,14.76
2021,7994,6.78,14.95
2021,7995,6.82,14.75
2021,7996,6.9,14.85
2021,7997,6.81,14.43
2021,7998,6.84,14.53
2021,7999,6.81,15.17
2021,8000,6.78,16.01
2021,8001,6.76,16.26
2021,8002,6.76,15.7
2021,8003,6.66,17.53
2021,8004,6.5,17.94
2021,8005,6.49,16.56
2021,8006,6.66,15.2
2021,8007,6.73,13.81
2021,8008,6.69,15.63
2021,8009,6.67,16.06
2021,8010,6.71,15.95
2021,8011,6.73,16.63
2021,8012,6.69,15.71
2021,8013,6.77,15.55
2021,8014,6.75,15.02
2021,8015,6.69,14.67
2021,8016,6.68,15.69
2021,8017,6.69,15.02
2021,8018,6.69,14.72
2021,8019,6.73,14.73
2021,8020,6.7,14.89
2021,8021,6.65,14.99
2021,8022,6.58,14.25
2021,8023,6.56,14.42
2021,8024,6.58,14.02
2021,8025,6.57,14.09
2021,8026,6.56,14.68
2021,8027,6.56,15.22
2021,8028,6.57,15.39
2021,8029,6.6,15.57
2021,8030,6.65,15.15
2021,8031,6.69,15.17
2021,8032,6.67,14.87
2021,8033,6.67,15.16
2021,8034,6.64,14.76
2021,8035,6.69,14.45
2021,8036,6.65,14.98
2021,8037,6.64,14.39
2021,8038,6.62,14.33
2021,8039,6.63,14.51
2021,8040,6.63,14.95
2021,8041,6.66,14.74
2021,8042,6.67,14.44
2021,8043,6.66,14.41
2021,8044,6.72,14.98
2021,8045,6.62,14.83
2021,8046,6.6,14.25
2021,8047,6.62,14.36
2021,8048,6.62,14.53
2021,8049,6.57,14.24
2021,8050,6.63,14.43
2021,8051,6.66,14.58
2021,8052,6.71,15.05
2021,8053,6.73,15.73
2021,8054,6.66,15.04
2021,8055,6.72,14.94
2021,8056,6.69,15.14
2021,8057,6.69,15.07
2021,8058,6.69,15.11
2021,8059,6.65,15.16
2021,8060,6.63,15.26
2021,8061,6.69,15.17
2021,8062,6.62,14.84
2021,8063,6.56,15.03
2021,8064,6.56,15.02
2021,8065,6.27,13.97
2021,8066,6.14,12.7
2021,8067,6.55,12.85
2021,8068,6.54,12.44
2021,8069,6.48,13.87
2021,8070,6.44,13.96
2021,8071,6.37,6.86
2021,8072,6.46,8.34
2021,8073,6.43,13.85
2021,8074,6.43,13.85
2021,8075,6.4,13.91
2021,8076,6.38,14.2
2021,8077,6.48,14.39
2021,8078,5.75,9.46
2021,8079,5.33,6.25
2021,8080,5.25,6.37
2021,8081,5.27,6.16
2021,8082,5.29,6.08
2021,8083,5.29,6.1
2021,8084,5.32,6.06
2021,8085,5.32,6.1
2021,8086,5.31,9.31
2021,8087,5.77,6.52
2021,8088,6.38,6.75
2021,8089,6.44,9.91
2021,8090,6.37,10.5
2021,8091,6.39,9.6
2021,8092,6.39,12.13
2021,8093,6.48,13.48
2021,8094,6.48,13.76
2021,8095,6.49,13.7
2021,8096,6.54,13.73
2021,8097,6.53,14.11
2021,8098,6.52,14.05
2021,8099,6.53,14.13
2021,8100,6.58,14.07
2021,8101,6.57,14.72
2021,8102,6.58,14.47
2021,8103,6.54,14.39
2021,8104,6.57,14.51
2021,8105,6.58,14.33
2021,8106,6.56,14.65
2021,8107,6.57,14.44
2021,8108,6.65,14.24
2021,8109,6.69,14.35
2021,8110,6.62,14.58
2021,8111,6.62,14.6
2021,8112,6.64,14.72
2021,8113,6.61,14.64
2021,8114,6.65,14.71
2021,8115,6.66,14.7
2021,8116,6.65,14.76
2021,8117,6.57,14.86
2021,8118,6.6,14.49
2021,8119,6.61,14.26
2021,8120,6.57,14.36
2021,8121,6.55,14.48
2021,8122,6.57,15.85
2021,8123,6.54,16.72
2021,8124,6.67,18.69
2021,8125,6.63,19.03
2021,8126,6.55,18.82
2021,8127,6.55,18.95
2021,8128,6.61,19.06
2021,8129,6.58,18.96
2021,8130,6.62,18.81
2021,8131,6.6,18.79
2021,8132,6.62,18.68
2021,8133,6.61,18.79
2021,8134,6.56,18.78
2021,8135,6.58,18.66
2021,8136,6.58,18.54
2021,8137,6.55,18.51
2021,8138,6.54,18.62
2021,8139,6.55,18.52
2021,8140,6.53,18.49
2021,8141,6.44,18.43
2021,8142,6.39,18.38
2021,8143,6.43,18.98
2021,8144,6.44,18.64
2021,8145,6.41,18.63
2021,8146,6.47,15.4
2021,8147,6.62,17.08
2021,8148,6.64,18.12
2021,8149,6.67,18.45
2021,8150,6.66,19.9
2021,8151,6.65,19.19
2021,8152,6.69,19.58
2021,8153,6.7,19.62
2021,8154,6.67,19.35
2021,8155,6.63,19.13
2021,8156,6.17,15.74
2021,8157,5.97,14.82
2021,8158,5.9,15.02
2021,8159,5.93,14.97
2021,8160,6.42,14.74
2021,8161,6.28,16.14
2021,8162,6.19,15.6
2021,8163,6.3,17.68
2021,8164,6.51,19.78
2021,8165,6.39,19.52
2021,8166,6.37,19.42
2021,8167,6.34,19.21
2021,8168,6.34,19.27
2021,8169,6.37,19.37
2021,8170,6.35,19.59
2021,8171,6.38,19.69
2021,8172,6.31,14.55
2021,8173,6.38,19.81
2021,8174,6.43,21.23
2021,8175,6.45,21.39
2021,8176,6.45,21.65
2021,8177,6.46,21.68
2021,8178,6.49,21.17
2021,8179,6.53,21.01
2021,8180,6.57,20.72
2021,8181,6.5,20.77
2021,8182,6.45,20.3
2021,8183,6.38,20.19
2021,8184,6.42,20.23
2021,8185,6.32,20.53
2021,8186,6.34,20.5
2021,8187,6.37,19.98
2021,8188,6.37,18.45
2021,8189,6.3,20.14
2021,8190,6.3,20.09
2021,8191,6.31,20.2
2021,8192,6.34,20.39
2021,8193,6.34,20.56
2021,8194,6.34,18.61
2021,8195,6.29,19.47
2021,8196,6.28,20.46
2021,8197,6.38,19.35
2021,8198,6.31,20.91
2021,8199,6.36,21.15
2021,8200,6.42,19.89
2021,8201,6.51,19.08
2021,8202,6.4,20.71
2021,8203,6.43,20.58
2021,8204,6.55,20.22
2021,8205,6.44,20.22
2021,8206,6.46,20.05
2021,8207,6.49,20.13
2021,8208,6.46,20.35
2021,8209,6.42,20.73
2021,8210,6.45,21.01
2021,8211,6.5,20.24
2021,8212,6.56,20.35
2021,8213,6.44,20.72
2021,8214,6.45,20.32
2021,8215,6.42,20.53
2021,8216,6.37,20.85
2021,8217,6.33,20.92
2021,8218,6.31,20.45
2021,8219,6.14,14.79
2021,8220,6.19,10.17
2021,8221,6.16,9.58
2021,8222,6.34,9.41
2021,8223,6.3,14.59
2021,8224,6.46,18.17
2021,8225,6.5,20.52
2021,8226,6.46,20.37
2021,8227,6.54,19.91
2021,8228,6.6,20.1
2021,8229,6.54,20.85
2021,8230,6.52,20.97
2021,8231,6.55,20.65
2021,8232,6.55,20.61
2021,8233,6.51,20.73
2021,8234,6.49,20.78
2021,8235,6.39,20.62
2021,8236,6.42,20.22
2021,8237,6.41,20.2
2021,8238,6.39,20.37
2021,8239,6.38,20.29
2021,8240,6.37,20.21
2021,8241,6.36,20.19
2021,8242,6.4,20.23
2021,8243,6.43,20.5
2021,8244,6.48,20.69
2021,8245,6.45,20.71
2021,8246,6.4,20.8
2021,8247,6.44,21
2021,8248,6.46,21.39
2021,8249,6.49,20.84
2021,8250,6.43,21.05
2021,8251,6.49,20.81
2021,8252,6.49,20.53
2021,8253,6.38,20.4
2021,8254,6.39,20.41
2021,8255,6.35,20.45
2021,8256,6.33,20.3
2021,8257,6.33,20.41
2021,8258,6.33,20.21
2021,8259,6.36,20.26
2021,8260,6.35,20.33
2021,8261,6.37,20.08
2021,8262,6.32,20.42
2021,8263,6.31,20.6
2021,8264,6.34,20.68
2021,8265,6.35,20.97
2021,8266,6.37,21.26
2021,8267,6.39,21.42
2021,8268,6.35,21.92
2021,8269,6.48,21.44
2021,8270,6.44,21.68
2021,8271,6.41,22.83
2021,8272,6.47,23.16
2021,8273,6.58,22.46
2021,8274,6.44,21.8
2021,8275,6.42,21.87
2021,8276,6.44,22.2
2021,8277,6.42,22.28
2021,8278,6.38,22.05
2021,8279,6.34,21.76
2021,8280,6.35,21.41
2021,8281,6.37,21.69
2021,8282,6.35,21.56
2021,8283,6.33,21.41
2021,8284,6.32,20.83
2021,8285,6.15,20.18
2021,8286,6.15,16.33
2021,8287,6.3,20.84
2021,8288,6.31,20.8
2021,8289,6.31,20.96
2021,8290,6.31,21.77
2021,8291,6.3,21.84
2021,8292,6.39,21.71
2021,8293,6.39,21.7
2021,8294,6.39,21.78
2021,8295,6.32,21.9
2021,8296,6.39,21.78
2021,8297,6.38,21.76
2021,8298,6.48,22.06
2021,8299,6.47,21.84
2021,8300,6.52,21.29
2021,8301,6.49,21.97
2021,8302,6.53,21.83
2021,8303,6.62,21.74
2021,8304,6.61,21.71
2021,8305,6.64,21.84
2021,8306,6.65,22.06
2021,8307,6.59,21.98
2021,8308,6.6,21.87
2021,8309,6.53,22.05
2021,8310,6.54,22.03
2021,8311,6.57,22.16
2021,8312,6.51,22.17
2021,8313,6.52,22.16
2021,8314,6.5,22.09
2021,8315,6.51,22.14
2021,8316,6.49,21.77
2021,8317,6.56,21.74
2021,8318,6.54,21.7
2021,8319,6.54,21.69
2021,8320,6.55,21.81
2021,8321,6.57,21.74
2021,8322,6.56,21.73
2021,8323,6.63,21.66
2021,8324,6.53,21.75
2021,8325,6.57,21.67
2021,8326,6.52,21.64
2021,8327,6.55,21.83
2021,8328,6.55,21.87
2021,8329,6.53,21.79
2021,8330,6.54,21.95
2021,8331,6.55,21.93
2021,8332,6.49,21.55
2021,8333,6.53,21.62
2021,8334,6.46,21.63
2021,8335,6.49,21.35
2021,8336,6.49,21.36
2021,8337,6.45,21.46
2021,8338,6.47,21.44
2021,8339,6.46,21.64
2021,8340,6.49,21.11
2021,8341,6.47,21.79
2021,8342,6.45,21.74
2021,8343,6.47,21.59
2021,8344,6.48,21.58
2021,8345,6.46,21.64
2021,8346,6.46,21.72
2021,8347,6.5,21.25
2021,8348,6.53,21.15
2021,8349,6.46,20.84
2021,8350,6.44,20.61
2021,8351,6.58,19.68
2021,8352,6.48,20.82
2021,8353,6.5,20.83
2021,8354,6.51,20.97
2021,8355,6.53,21.42
2021,8356,6.51,21.28
2021,8357,6.48,20.9
2021,8358,6.44,20.69
2021,8359,6.46,20.2
2021,8360,6.48,20.36
2021,8361,6.45,21.08
2021,8362,6.46,21.46
2021,8363,6.53,21.8
2021,8364,6.63,21.91
2021,8365,6.56,21.94
2021,8366,6.53,21.79
2021,8367,6.49,21.79
2021,8368,6.51,21.98
2021,8369,6.52,22.02
2021,8370,6.55,21.79
2021,8371,6.5,21.28
2021,8372,6.52,21.47
2021,8373,6.48,21.07
2021,8374,6.48,20.05
2021,8375,6.59,17.75
2021,8376,6.43,14.24
2021,8377,6.44,19.44
2021,8378,6.47,20.12
2021,8379,6.45,20.41
2021,8380,6.49,20.45
2021,8381,6.53,20.54
2021,8382,6.43,20.61
2021,8383,6.41,20.53
2021,8384,6.4,20.55
2021,8385,6.42,20.59
2021,8386,6.46,20.73
2021,8387,6.45,21.17
2021,8388,6.31,12.51
2021,8389,6.12,9.48
2021,8390,5.92,5.77
2021,8391,5.85,0.96
2021,8392,5.82,0.92
2021,8393,5.93,2.31
2021,8394,6.6,11.64
2021,8395,6.51,20.1
2021,8396,6.61,21.18
2021,8397,6.52,21.24
2021,8398,6.51,21.36
2021,8399,6.49,21.58
2021,8400,6.5,20.92
2021,8401,6.5,21.95
2021,8402,6.44,22.01
2021,8403,6.45,22.09
2021,8404,6.57,22.13
2021,8405,6.6,21.95
2021,8406,6.49,21.95
2021,8407,6.17,22.11
2021,8408,6.04,22.04
2021,8409,5.99,21.9
2021,8410,5.93,22.16
2021,8411,6.2,21.73
2021,8412,6.48,22.34
2021,8413,6.52,22.61
2021,8414,6.5,22.88
2021,8415,6.49,22.93
2021,8416,6.49,22.8
2021,8417,6.48,22.57
2021,8418,6.49,22.49
2021,8419,6.49,22.44
2021,8420,6.53,22.68
2021,8421,6.47,22.42
2021,8422,6.41,22.37
2021,8423,6.4,22.53
2021,8424,6.37,22.61
2021,8425,6.35,22.62
2021,8426,6.35,22.61
2021,8427,6.37,22.47
2021,8428,6.39,22.26
2021,8429,6.35,21.87
2021,8430,6.3,20.97
2021,8431,6.32,20.94
2021,8432,6.32,21.22
2021,8433,6.32,21.17
2021,8434,6.33,21.45
2021,8435,6.34,22.36
2021,8436,6.46,22.41
2021,8437,6.46,22.62
2021,8438,6.47,22.61
2021,8439,6.47,22.16
2021,8440,6.48,21.78
2021,8441,6.52,21.41
2021,8442,6.54,21.39
2021,8443,6.49,21.79
2021,8444,6.51,21.97
2021,8445,6.48,22.22
2021,8446,6.4,21.96
2021,8447,6.47,21.51
2021,8448,6.49,21.65
2021,8449,6.49,21.67
2021,8450,6.51,21.82
2021,8451,6.54,21.89
2021,8452,6.58,21.67
2021,8453,6.52,22.08
2021,8454,6.52,22.09
2021,8455,6.58,21.54
2021,8456,6.62,19.91
2021,8457,6.6,19.56
2021,8458,6.6,19.02
2021,8459,6.57,19.43
2021,8460,6.67,19.45
2021,8461,6.62,19.54
2021,8462,6.6,19.65
2021,8463,6.59,19.83
2021,8464,6.6,19.85
2021,8465,6.56,19.72
2021,8466,6.59,19.66
2021,8467,6.61,21.5
2021,8468,6.62,22.11
2021,8469,6.64,21.99
2021,8470,6.55,21.27
2021,8471,6.6,21.88
2021,8472,6.58,22.01
2021,8473,6.6,22
2021,8474,6.61,21.85
2021,8475,6.55,21.95
2021,8476,6.6,19.34
2021,8477,6.58,19.24
2021,8478,6.52,19.01
2021,8479,6.54,18.82
2021,8480,6.53,19.12
2021,8481,6.46,17.99
2021,8482,6.4,19.53
2021,8483,5.77,10.17
2021,8484,5.39,8.97
2021,8485,5.45,8.83
2021,8486,5.35,9.01
2021,8487,5.12,9.23
2021,8488,5.12,9.39
2021,8489,5.25,9.36
2021,8490,5.25,9.42
2021,8491,5.35,11.57
2021,8492,5.31,10.01
2021,8493,5.28,10.38
2021,8494,5.26,10.51
2021,8495,5.3,8.54
2021,8496,5.31,9.82
2021,8497,5.42,12.91
2021,8498,6.16,16.58
2021,8499,6.3,15.83
2021,8500,6.3,15.62
2021,8501,6.35,15.41
2021,8502,6.43,15.44
2021,8503,6.54,17.95
2021,8504,6.56,18.66
2021,8505,6.57,18.91
2021,8506,6.6,18.84
2021,8507,6.62,19
2021,8508,6.64,19.02
2021,8509,6.6,18.74
2021,8510,6.58,19.05
2021,8511,6.59,19.06
2021,8512,6.64,19.38
2021,8513,6.58,19.63
2021,8514,6.55,19.42
2021,8515,6.5,19.52
2021,8516,6.54,18.95
2021,8517,6.5,18.78
2021,8518,6.48,18.12
2021,8519,6.43,18.23
2021,8520,6.42,18.26
2021,8521,6.39,18.45
2021,8522,6.37,18.56
2021,8523,6.37,18.71
2021,8524,6.37,18.95
2021,8525,6.34,18.84
2021,8526,6.34,19.04
2021,8527,6.35,19.34
2021,8528,6.35,19.27
2021,8529,6.32,19.23
2021,8530,6.32,19.46
2021,8531,6.3,19.7
2021,8532,6.34,19.58
2021,8533,6.31,19.47
2021,8534,6.37,19.37
2021,8535,6.38,19.28
2021,8536,6.41,19.31
2021,8537,6.42,19.37
2021,8538,6.42,19.32
2021,8539,6.42,19.14
2021,8540,6.38,19.16
2021,8541,6.39,18.97
2021,8542,6.44,18.9
2021,8543,6.41,18.58
2021,8544,6.38,19.04
2021,8545,6.42,19.09
2021,8546,6.37,19.02
2021,8547,6.16,19.02
2021,8548,6.01,18.8
2021,8549,5.88,14.09
2021,8550,5.82,12.94
2021,8551,5.77,12.89
2021,8552,5.81,12.95
2021,8553,5.84,14.12
2021,8554,6.13,15.61
2021,8555,6.23,16.07
2021,8556,6.26,19.09
2021,8557,6.2,19.73
2021,8558,6.17,19.85
2021,8559,6.19,19.89
2021,8560,5.56,14.31
2021,8561,5.01,9.35
2021,8562,4.92,9.26
2021,8563,4.95,9.05
2021,8564,4.84,8.8
2021,8565,5.01,12.42
2021,8566,5.64,15.76
2021,8567,6,15.2
2021,8568,6.01,16.26
2021,8569,6.01,15.1
2021,8570,6.09,18.12
2021,8571,6.14,18.11
2021,8572,6.17,18.07
2021,8573,6.18,17.91
2021,8574,6.07,17.89
2021,8575,6.06,17.39
2021,8576,6.02,17.13
2021,8577,6.05,17.82
2021,8578,6.12,18.33
2021,8579,6.17,18.59
2021,8580,6.3,18.86
2021,8581,6.37,18.95
2021,8582,6.36,19.21
2021,8583,6.35,19.31
2021,8584,6.44,19.54
2021,8585,6.43,19.44
2021,8586,6.42,19.3
2021,8587,6.48,19.2
2021,8588,6.63,19.22
2021,8589,6.54,19.34
2021,8590,6.47,19.18
2021,8591,6.46,19.37
2021,8592,6.4,19.67
2021,8593,6.39,19.16
2021,8594,6.34,19.07
2021,8595,6.48,18.74
2021,8596,6.4,18.61
2021,8597,6.25,18.39
2021,8598,6.26,18.54
2021,8599,6.23,18.78
2021,8600,6.21,18.82
2021,8601,6.28,18.9
2021,8602,6.24,18.86
2021,8603,6.28,19.25
2021,8604,6.4,19.29
2021,8605,6.45,19.37
2021,8606,6.46,18.91
2021,8607,6.5,18.77
2021,8608,6.66,18.93
2021,8609,6.65,19.18
2021,8610,6.69,18.8
2021,8611,6.67,18.42
2021,8612,6.55,18.5
2021,8613,6.5,18.53
2021,8614,6.51,18.65
2021,8615,6.51,18.86
2021,8616,6.5,19.03
2021,8617,6.48,19.18
2021,8618,6.45,19.1
2021,8619,6.4,18.98
2021,8620,6.48,18.83
2021,8621,6.4,18.77
2021,8622,6.3,18.5
2021,8623,6.29,18.68
2021,8624,6.09,18.86
2021,8625,6.11,18.88
2021,8626,6.14,18.31
2021,8627,6.34,18.62
2021,8628,6.48,19.06
2021,8629,6.44,19.2
2021,8630,6.37,16.63
2021,8631,6.68,18.27
2021,8632,6.6,17.94
2021,8633,6.64,17.38
2021,8634,6.63,17.79
2021,8635,6.63,17.39
2021,8636,6.75,17.44
2021,8637,6.67,17.44
2021,8638,6.6,17.34
2021,8639,6.49,17.11
2021,8640,6.4,17.3
2021,8641,6.44,17.19
2021,8642,6.38,17.13
2021,8643,6.39,17.11
2021,8644,6.38,16.91
2021,8645,6.31,16.63
2021,8646,6.22,15.17
2021,8647,5.92,13.44
2021,8648,6.04,13.3
2021,8649,6.24,15.41
2021,8650,6.24,17.95
2021,8651,6.32,18.32
2021,8652,6.41,18.73
2021,8653,6.46,19.14
2021,8654,6.49,19.2
2021,8655,6.46,19.56
2021,8656,6.46,19.68
2021,8657,6.47,19.77
2021,8658,6.52,19.46
2021,8659,6.35,19.42
2021,8660,6.42,19.14
2021,8661,6.64,19.32
2021,8662,6.55,19.17
2021,8663,6.45,18.91
2021,8664,6.46,19.42
2021,8665,6.46,19.33
2021,8666,6.47,18.73
2021,8667,6.47,18.33
2021,8668,6.45,18.16
2021,8669,6.39,17.84
2021,8670,6.37,17.96
2021,8671,6.36,18.37
2021,8672,6.33,18.37
2021,8673,6.31,18.45
2021,8674,6.33,18.89
2021,8675,6.29,19.17
2021,8676,6.29,19.27
2021,8677,6.31,19.22
